timestamp,ADC,V,T,rH,aH,P,fanSpeed,CH4Ref,V0,Rs/R0,CH4,CH4LR,variance
2022-05-25 17:57:08.202565,29763,1.13537,15.6,100.0,0.01331,1005.2,0,5.531,1.14591,1.09468,6.04,6.038,-0.51
2022-05-25 17:57:49.202614,29761,1.13529,15.6,100.0,0.01331,1005.2,0,5.531,1.14591,1.09547,6.012,6.01,-0.48
2022-05-25 18:06:22.300504,29835,1.13811,15.7,100.0,0.01341,1005.2,0,6.561,1.1464,1.07266,6.915,6.913,-0.35
2022-05-25 18:06:56.300579,29835,1.13811,15.7,100.0,0.01341,1005.2,0,6.561,1.1464,1.07266,6.915,6.913,-0.35
2022-05-25 19:16:20.225625,30421,1.16047,15.5,100.0,0.01325,1004.7,0,17.047,1.14562,0.89121,16.825,16.825,0.22
2022-05-25 19:16:56.225706,30414,1.1602,15.5,100.0,0.01326,1004.7,0,17.034,1.14567,0.89333,16.671,16.67,0.36
2022-05-25 19:20:58.077827,30474,1.16249,15.6,100.0,0.01329,1004.7,0,18.125,1.14582,0.87961,17.796,17.796,0.33
2022-05-25 19:21:31.077895,30474,1.16249,15.5,100.0,0.01328,1004.7,0,18.118,1.14577,0.87926,17.814,17.814,0.3
2022-05-25 19:25:39.026006,30507,1.16375,15.4,100.0,0.01316,1004.7,0,19.03,1.14519,0.86717,18.699,18.699,0.33
2022-05-25 19:29:45.484705,30635,1.16863,15.4,100.0,0.01319,1004.7,0,21.425,1.14533,0.83891,21.336,21.336,0.09
2022-05-25 19:30:23.484774,30638,1.16875,15.4,100.0,0.01321,1004.7,0,21.422,1.14543,0.83889,21.364,21.364,0.06
2022-05-25 19:34:12.365526,30805,1.17512,15.5,100.0,0.01327,1004.7,0,25.309,1.14572,0.80546,25.002,25.003,0.31
2022-05-25 19:34:51.365616,30809,1.17527,15.5,100.0,0.01326,1004.6,0,25.284,1.14567,0.80434,25.117,25.118,0.17
2022-05-25 19:43:11.330469,31363,1.1964,15.2,100.0,0.01304,1004.6,0,40.132,1.1446,0.69956,40.604,40.607,-0.48
2022-05-25 19:43:54.330580,31368,1.19659,15.3,100.0,0.01306,1004.6,0,40.098,1.1447,0.69936,40.687,40.69,-0.59
2022-05-25 19:48:13.751483,31726,1.21025,15.4,100.0,0.01318,1004.6,0,50.809,1.14528,0.65119,51.869,51.873,-1.06
2022-05-25 19:48:55.751582,31733,1.21052,15.4,100.0,0.0132,1004.6,0,50.787,1.14538,0.65077,52.03,52.035,-1.25
2022-05-25 19:53:12.114191,31980,1.21994,15.2,100.0,0.013,1004.6,0,60.478,1.14441,0.61453,61.979,61.984,-1.51
2022-05-26 13:36:21.023930,29693,1.1327,21.6,63.1,0.01202,995.8,0,3.989,1.13969,1.06431,6.353,6.351,-2.36
2022-05-26 13:36:51.023986,29690,1.13258,21.6,63.0,0.012,995.8,0,3.99,1.13959,1.0646,6.329,6.328,-2.34
2022-05-26 13:37:21.024410,29689,1.13255,21.6,63.0,0.01199,995.8,0,3.989,1.13955,1.06446,6.328,6.327,-2.34
2022-05-26 15:16:37.306903,29832,1.138,21.8,94.0,0.01807,995.0,0,3.542,1.16957,1.27693,3.011,3.009,0.53
2022-05-26 15:17:19.306993,29837,1.13819,21.8,93.9,0.01806,995.0,0,3.54,1.16952,1.27437,3.068,3.066,0.47
2022-05-26 15:21:02.644227,29854,1.13884,21.8,93.9,0.01807,995.0,0,3.895,1.16957,1.26759,3.235,3.233,0.66
2022-05-26 15:21:46.644254,29858,1.13899,21.8,93.9,0.01807,995.0,0,3.895,1.16957,1.26594,3.275,3.273,0.62
2022-05-26 15:25:36.990712,29890,1.14021,21.8,94.0,0.01809,994.9,0,4.29,1.16967,1.25352,3.592,3.59,0.7
2022-05-26 15:26:18.990815,29889,1.14017,21.8,94.2,0.01809,994.9,0,4.288,1.16967,1.25396,3.581,3.579,0.71
2022-05-26 15:30:12.869987,29928,1.14166,21.8,93.7,0.01806,994.9,0,4.715,1.16952,1.23678,4.016,4.015,0.7
2022-05-26 15:30:51.870079,29926,1.14159,21.8,93.7,0.01806,994.9,0,4.714,1.16952,1.23752,3.997,3.995,0.72
2022-05-26 15:34:32.575865,29949,1.14246,21.8,93.7,0.01805,994.9,0,4.97,1.16947,1.228,4.25,4.248,0.72
2022-05-26 15:35:16.575962,29942,1.1422,21.8,93.8,0.01805,994.9,0,4.967,1.16947,1.2307,4.176,4.174,0.79
2022-05-26 15:39:17.578724,29965,1.14307,21.8,93.7,0.01803,994.9,0,5.379,1.16937,1.22086,4.44,4.438,0.94
2022-05-26 15:39:54.578793,29969,1.14323,21.8,93.7,0.01803,994.9,0,5.378,1.16937,1.21922,4.486,4.484,0.89
2022-05-26 17:03:26.834861,29882,1.13991,21.8,100.0,0.01924,994.0,0,2.278,1.17553,1.30731,2.74,2.738,-0.46
2022-05-26 17:04:00.834948,29888,1.14014,21.8,100.0,0.01925,994.0,0,2.277,1.17558,1.30516,2.792,2.79,-0.51
2022-05-26 17:07:49.869443,29899,1.14056,21.8,100.0,0.01924,993.9,0,2.419,1.17553,1.30002,2.906,2.904,-0.48
2022-05-26 17:08:25.869502,29903,1.14071,21.8,100.0,0.01924,993.9,0,2.42,1.17553,1.29835,2.945,2.943,-0.52
2022-05-26 17:12:19.781110,29924,1.14151,21.8,100.0,0.01927,993.9,0,2.577,1.17568,1.29081,3.132,3.13,-0.55
2022-05-26 17:12:54.781390,29930,1.14174,21.8,100.0,0.01928,993.9,0,2.576,1.17573,1.28873,3.185,3.183,-0.61
2022-05-26 17:16:53.414269,29939,1.14208,21.9,100.0,0.0193,993.9,0,2.696,1.17584,1.28588,3.261,3.259,-0.56
2022-05-26 17:17:27.414346,29939,1.14208,21.9,100.0,0.0193,993.9,0,2.696,1.17584,1.28588,3.261,3.259,-0.56
2022-05-26 17:21:19.399089,29949,1.14246,21.8,100.0,0.01927,993.9,0,2.904,1.17568,1.28046,3.381,3.379,-0.48
2022-05-26 17:21:55.399140,29949,1.14246,21.8,100.0,0.01925,993.9,0,2.903,1.17558,1.2796,3.394,3.392,-0.49
2022-05-26 17:26:03.781864,29978,1.14357,21.8,100.0,0.01925,993.8,0,3.138,1.17558,1.26772,3.69,3.688,-0.55
